date;ru_exchange;ru_exchange_rate_h1;ru_exchange_rate_h12;ru_gap;ru_gdp;ru_gdp_log;ru_inflation;ru_interest;ru_m1;ru_m1_log;ru_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;ru_interest_lag;us_interest_lag;ru_exchange_log;ru_inflation_log;us_inflation_log;diff_inflation_rate;diff_gap;real_exchange_rate;diff_interest_lag;diff_interest;diff_m1;diff_gdp
2005-12-01;28,7825;-2,32616036186846e-02;-0,089016813489934954;1,023150671686319;8356164,68076650;15,9385101095504;63,44576;12,00;2009200000000;28,3287577488223;8,20009874506056e-03;1,048910457706375;3340965,45163167;15,0217703805586;90,2522522935675;4,45;1,39720e+12;27,9654913498791;-4,04858299595046e-03;12,07;13,00;4,31;3,35976756356568;4,15018536765648;4,50260855306300;1,22486817410110e-02;-0,025759786020055131;3,71219074897221;8,69;7,55;0,363266398943214;0,916739728991777
2006-01-01;28,1207;5,68959692914817e-05;-0,058112949773286626;0,908548417293610;6222164,90000040;15,6436284588208;64,98749;12,00;1875600000000;28,2599497241618;2,42999689813785e-02;1,046271749249271;3333266,00000096;15,0194631620865;90,9401505580001;4,56;1,37550e+12;27,9498384173110;7,62195121951126e-03;12,95;12,00;4,45;3,33650595994700;4,17419478983408;4,51020160397060;1,66780177618673e-02;-0,137723331955661221;3,67251277408352;7,55;7,44;0,310111306850803;0,624165296734359
2006-02-01;28,1223;-1,28730647211408e-02;-0,072335151964566968;0,894605366269069;6604101,31084376;15,7032014247349;66,06628;12,00;1890100000000;28,2676508536533;1,65999640853958e-02;1,031664661750993;3391038,93145940;15,0366469018615;91,1235900951822;4,72;1,36200e+12;27,9399753236559;2,01714573878009e-03;12,34;12,00;4,56;3,33656285591629;4,19065848053658;4,51221671800262;1,45828183466157e-02;-0,137059295481923304;3,65812109338233;7,44;7,28;0,327675529997453;0,666554522873344
2006-03-01;27,7626;-1,77595902617913e-02;-0,065158732206961112;0,986013298202841;7608799,31689485;15,8448159403720;66,60802;12,00;1928800000000;28,2879191638134;8,19994708344396e-03;1,047705231704595;3456772,69026423;15,0558459632748;91,6280488224328;4,88;1,39470e+12;27,9637004543111;5,53598389531929e-03;11,39;12,00;4,72;3,32368979119515;4,19882499071681;4,51773743465930;2,66396318812467e-03;-0,061691933501754614;3,64260223513764;7,28;7,12;0,324218709502315;0,788969977097201
2006-04-01;27,2739;-1,06861031740078e-02;-0,060019143698753830;0,936966490769165;6839899,10000015;15,7382835380280;66,84116;12,00;2027800000000;28,3379725774649;3,50017910756106e-03;1,048313072038637;3460989,99999892;15,0570652332747;92,4076668554565;5,03;1,39360e+12;27,9629114430446;8,50850850850837e-03;11,59;12,00;4,88;3,30593020093336;4,20231905845392;4,52620994983159;-5,00832940094731e-03;-0,111346581269472056;3,62982109231103;7,12;6,97;0,375061134420239;0,681218304753310
2006-05-01;26,9840;3,51072907564731e-03;-0,040881445096576652;1,018570998136241;7345450,63396101;15,8095917181875;67,16199;12,00;2096900000000;28,3714811795391;4,79988677635168e-03;1,033233513649305;3491955,46520831;15,0659724424835;92,8662656984116;5,15;1,39210e+12;27,9618345143409;4,96277915632737e-03;16,44;12,00;5,03;3,29524409775935;4,20710746250294;4,53116045499144;-1,62892379975688e-04;-0,014662515513063523;3,61929709024785;6,97;6,85;0,409646665198178;0,743619275703971
2006-06-01;27,0789;-7,67741724397908e-03;-0,047752624981784120;0,975961061648099;7769746,92235545;15,8657481506880;67,35004;11,50;2233400000000;28,4345462039581;2,79994681515539e-03;1,053284406065133;3560816,35484777;15,0855003896995;93,0497052355937;5,35;1,37900e+12;27,9523797147397;1,97530864197604e-03;13,08;12,00;5,15;3,29875482683500;4,20990349676859;4,53313381527662;8,24638173179348e-04;-0,077323344417033035;3,62198514534302;6,85;6,15;0,482166489218390;0,780247760988500
2006-07-01;26,8718;-4,99537503259262e-03;-0,048488964363130105;0,974279988437767;7814935,70000031;15,8715472940368;67,80129;11,50;2290300000000;28,4597039292812;6,70007025979480e-03;1,032856296285957;3463694,00000022;15,0578462075801;93,3248645413668;5,46;1,36860e+12;27,9448094354648;2,95712173484497e-03;14,95;11,50;5,35;3,29107740959102;4,21658122131402;4,53608657332750;3,74294852494983e-03;-0,058576307848190012;3,61058276160450;6,15;6,04;0,514894493816378;0,813701086456673
2006-08-01;26,7379;1,56957156768200e-03;-0,041561855028104500;1,004818451348525;8226640,31436989;15,9228882650507;67,93011;11,50;2351600000000;28,4861170634745;1,89996385024549e-03;1,030542282192656;3556593,57274611;15,0843137831558;93,5083040785488;5,38;1,37060e+12;27,9462697160981;1,96560196560158e-03;12,31;11,50;5,46;3,28608203455842;4,21847938251590;4,53805024602526;-6,56381153560925e-05;-0,025723830844130102;3,60565289806778;6,04;6,12;0,539847347376377;0,838574481894900
2006-09-01;26,7799;-1,20311778910720e-03;-0,070805840434383871;0,957169448921691;8029078,55890262;15,8985803295134;67,99125;11,50;2400800000000;28,5068231310726;9,00042705657356e-04;1,032316831142424;3573431,55893577;15,0890369130692;93,0497052355937;5,34;1,34740e+12;27,9291979254730;-4,90436488474721e-03;11,98;11,50;5,38;3,28765160612611;4,21937902042599;4,53313381527662;5,80440759040457e-03;-0,075147382220732140;3,60140640097674;6,12;6,16;0,577625205599599;0,809543416444189
2006-10-01;26,7477;-1,63207699382522e-02;-0,078682145878628873;0,971495754538997;8034575,09999976;15,8992646746105;68,18163;11,00;2402200000000;28,5074061000668;2,80006618498718e-03;1,025595554786914;3557632,99999927;15,0846059940517;92,5452465083431;5,33;1,36030e+12;27,9387263795858;-5,42138984721507e-03;11,10;11,50;5,34;3,28644848833700;4,22217517372818;4,52769767636436;8,22145603220226e-03;-0,054099800247916940;3,59197099097318;6,16;5,67;0,568679720481008;0,814658680558727
2006-11-01;26,3147;6,23031676999730e-04;-0,077571228516640556;0,928879497304018;8298408,00889838;15,9315742482129;68,61117;11,00;2450700000000;28,5273948139623;6,29993738782719e-03;1,036691021210593;3526248,43540205;15,0757450975980;92,4076668554565;5,32;1,36850e+12;27,9447363654271;-1,48662041625447e-03;10,91;11,00;5,33;3,27012771839875;4,22845534946514;4,52620994983159;7,78655780408166e-03;-0,107811523906574336;3,56788231876519;5,67;5,68;0,582658448535202;0,855829150614843
2006-12-01;26,3311;7,64226009796376e-03;-0,070193693966543069;0,946209921959209;9008997,07237630;16,0137343106670;69,15320;11,00;2785200000000;28,6553408000148;7,90002560807523e-03;1,044057548638271;3522312,83122417;15,0746283861336;92,5452465083431;5,32;1,38770e+12;27,9586688163234;1,48883374689901e-03;11,56;11,00;5,32;3,27075075007575;4,23632433325119;4,52769767636436;6,41119186117622e-03;-0,097847626679062216;3,56212409318892;5,68;5,68;0,696671983691427;0,939105924533326
2007-01-01;26,5331;-1,41653062219889e-02;-0,080683622167323943;0,931975517627864;7282589,19999895;15,8009970162816;70,31497;10,50;2630100000000;28,5980429842091;1,67999456279682e-02;1,025142743967362;3482005,99999978;15,0631191224563;92,8277433956034;5,32;1,36900e+12;27,9451016622349;3,05252725470706e-03;10,42;11,00;5,32;3,27839301017371;4,25298472067062;4,53074555411716;1,37474183732611e-02;-0,093167226339497478;3,55615384362025;5,68;5,18;0,652941321974200;0,737877893825253
2007-02-01;26,1599;-5,69664496353495e-03;-0,081356329957807727;0,880984101539706;7428498,48002749;15,8208343074459;71,09547;10,50;2682000000000;28,6175839007880;1,11000545118629e-02;1,014304036435542;3533326,16198656;15,0777502407857;93,3244059425238;5,31;1,34750e+12;27,9292721397296;5,35036755987672e-03;15,42;10,50;5,32;3,26422770395172;4,26402362169926;4,53608165931051;5,74968695198619e-03;-0,133319934895836267;3,53628574156297;5,18;5,19;0,688311761058472;0,743084066660193
2007-03-01;26,0113;-1,26200017535840e-02;-0,100867028288371685;1,003818606827417;8833490,08964944;15,9940607481289;71,51493;10,50;2741200000000;28,6394168966581;5,89995396331155e-03;1,032846171518814;3603988,39864786;15,0975516786841;94,1741895985196;5,30;1,37840e+12;27,9519445221601;9,10569585108489e-03;14,64;10,50;5,31;3,25853105898819;4,26990623909075;4,54514614826919;-3,20574188777334e-03;-0,029027564691396890;3,53377096816662;5,19;5,20;0,687472374497951;0,896509069444875
2007-04-01;25,6851;8,45159542816942e-03;-0,082670571379781954;0,993667389097086;8343034,99999963;15,9369376170090;71,92257;10,50;2859400000000;28,6816329285415;5,70006850317806e-03;1,023920567590291;3613881,99999977;15,1002930987988;94,7859604550218;5,31;1,39230e+12;27,9619781718617;6,49616268650965e-03;14,22;10,50;5,30;3,24591105723460;4,27559012367397;4,55162130182760;-7,96094183331597e-04;-0,030253178493204969;3,52194223538823;5,20;5,19;0,719654756679823;0,836644518210250
2007-05-01;25,9031;-3,36045080956016e-03;-0,087268662551168941;1,057942471711654;8690831,48728346;15,9777791758959;72,37568;10,50;2896600000000;28,6945587513132;6,29996953668388e-03;1,017105542228008;3645298,13274805;15,1089487123292;95,3651707936741;5,31;1,38560e+12;27,9571543747546;6,11071867470447e-03;13,05;10,50;5,31;3,25436265266277;4,28187033135852;4,55771342577393;1,89250861979406e-04;0,040836929483645923;3,53020574707818;5,19;5,19;0,737404376558587;0,868830463566713
2007-06-01;25,8162;-8,41375662532506e-03;-0,095820454765255914;0,970930471752722;9187532,47099901;16,0333579567554;73,06325;10,00;3027500000000;28,7387583123737;9,50001436946768e-03;1,026585956843471;3719950,09516500;15,1292208108811;95,5499861273850;5,33;1,37080e+12;27,9464156269469;1,93797517660577e-03;16,23;10,50;5,31;3,25100220185321;4,29132550436352;4,55964952549930;7,56203919286191e-03;-0,055655485090749357;3,51932622298900;5,19;4,67;0,792342685426792;0,904137145874264
2007-07-01;25,5999;1,93173430243299e-03;-0,087905601203182027;1,011329765301486;9562363,09999868;16,0733454406744;73,69890;10,00;3087000000000;28,7582208614486;8,69999623613782e-03;1,012611944178304;3637993,00000004;15,1069427139242;95,5256803887084;5,32;1,36860e+12;27,9448094354648;-2,54377207801970e-04;23,52;10,00;5,33;3,24258844522789;4,29998787371077;4,55939511593213;8,95437344393979e-03;-0,001282178876817364;3,50199568744925;4,67;4,68;0,813411425983762;0,966402726750216
2007-08-01;25,6494;-2,76744138385974e-02;-0,042713202141844597;1,038961568210677;9963805,39859125;16,1144696247230;73,76523;10,00;3170600000000;28,7849419603555;9,00013433036362e-04;1,013409931595904;3720461,12675551;15,1293581773723;95,3504956306995;5,49;1,37280e+12;27,9478735656801;-1,83390222708746e-03;23,38;10,00;5,32;3,24452017953032;4,30088748237457;4,55755953004760;2,73391566012382e-03;0,025551636614773443;3,50119222720335;4,68;4,51;0,837068394675430;0,985111447350674
2007-09-01;24,9493;-9,07942323335220e-03;0,011837805607544549;1,000879481691104;9931986,88047854;16,1112711046748;74,34797;10,00;3220900000000;28,8006819395367;7,89992791996985e-03;1,019961648704971;3749602,51317866;15,1371603958429;95,6132727677128;5,46;1,35630e+12;27,9357815199151;2,75590740535914e-03;18,00;10,00;5,49;3,21684576569172;4,30875636923820;4,56031164690281;5,14402051461071e-03;-0,019082167013867668;3,46840104335634;4,51;4,54;0,864900419621659;0,974110708831942
2007-10-01;24,7238;-1,52098525762638e-02;0,070999716982894423;1,075522646112004;10522930,69999932;16,1690673101267;75,56728;10,00;3259100000000;28,8124721995722;1,64000442782768e-02;1,018773256549920;3740350,00000013;15,1346897478998;95,8178078516708;5,08;1,36940e+12;27,9453938036334;2,13919132812146e-03;18,53;10,00;5,46;3,20776634245837;4,32502338526590;4,56244855341902;1,42608529501553e-02;0,056749389562083419;3,44519151061149;4,54;4,92;0,867078395938822;1,034377562226897
2007-11-01;24,3506;8,00056622709722e-03;0,125476650519279698;1,034877937851134;10915847,34896474;16,2057261765577;76,49676;10,00;3373400000000;28,8469422537703;1,23000325008389e-02;1,025629148488001;3720740,38230764;15,1294332339480;96,3869290157781;4,97;1,37050e+12;27,9461967526893;5,93961787341568e-03;22,87;10,00;5,08;3,19255648988211;4,33724838699440;4,56837060130056;6,36041462742321e-03;0,009248789363133225;3,42367870418826;4,92;5,03;0,900745501081076;1,076292942609617
2007-12-01;24,5462;-2,84766810281711e-03;0,179770729247727967;1,034682354030531;11349361,33644748;16,2446720303920;77,36117;10,00;3702200000000;28,9399483534720;1,12999557105427e-02;1,022285109978095;3689586,05998508;15,1210248308584;96,3222665789214;5,02;1,39490e+12;27,9638438440446;-6,70863129648036e-04;22,50;10,00;4,97;3,20055705610920;4,34848497512581;4,56769951304155;1,19708188401907e-02;0,012397244052436029;3,41977159402494;5,03;4,98;0,976104509427397;1,123647199533593
2008-01-01;24,4764;-1,48380140124726e-02;0,369414776486253871;1,041269362545098;9535424,50000000;16,0705243162144;79,14822;10,00;3465700000000;28,8739357483691;2,31000901356584e-02;1,010076444681629;3657486,99999958;15,1122868575296;96,8010437709666;3,84;1,37590e+12;27,9501291783802;4,97057647260535e-03;26,20;10,00;5,02;3,19770938800639;4,37132229712910;4,57265777698232;1,81295136630530e-02;0,031192917863469116;3,39904486785960;4,98;6,16;0,923806569988923;0,958237458684851
2008-02-01;24,1159;-2,52073432940989e-02;0,392853379676774583;1,078262845352049;10198592,43690562;16,1377602723503;80,09799;10,25;3487600000000;28,8802349365001;1,19998908377219e-02;0,996016103088136;3679956,31293157;15,1184114385887;97,0821648616980;3,06;1,36590e+12;27,9428346679553;2,90411218495268e-03;26,54;10,00;3,84;3,18287137399391;4,38325076012650;4,57555768038004;9,09577865276923e-03;0,082246742263912487;3,37517829424745;6,16;7,19;0,937400268544813;1,019348833761660
2008-03-01;23,5156;5,57645515500571e-03;0,369090533919444574;1,053234127354849;11159595,17118306;16,2278102392759;81,05917;10,25;3475500000000;28,8767594694870;1,20000514369960e-02;0,992721527224624;3717700,60405752;15,1286159179473;97,9236937385207;2,79;1,40110e+12;27,9682787583236;8,66821293099029e-03;25,61;10,25;3,06;3,15766403069982;4,39517938181885;4,58418854005543;3,33183850600571e-03;0,060512600130225080;3,34667318893639;7,19;7,46;0,908480711163357;1,099194321328588
2008-04-01;23,6471;3,85350425678244e-03;0,340787213211533047;1,134791245578187;10996863,89999967;16,2131206901139;82,21021;10,50;3601400000000;28,9123437746818;1,41999973599534e-02;0,988262514371412;3715835,00000058;15,1281139753468;98,5175792401476;2,85;1,40660e+12;27,9721965608203;6,06477838971964e-03;20,79;10,25;2,79;3,16324048585482;4,40927950359455;4,59023500169739;8,13521897023373e-03;0,146528731206775342;3,34419598395766;7,46;7,65;0,940147213861486;1,085006714767108
2008-05-01;23,7384;-1,19122430236471e-02;0,266386634470704209;1,103055714648645;11359872,64461247;16,2455977603329;83,32005;10,50;3656200000000;28,9274454726194;1,35000263349283e-02;0,974048215633194;3722584,74821464;15,1299288097592;99,3471845470534;2,66;1,39650e+12;27,9649902223316;8,42088603175628e-03;17,83;10,50;2,85;3,16709399011160;4,42268921648861;4,59862062986506;5,07914030317203e-03;0,129007499015450167;3,34302540348805;7,65;7,84;0,962455250287753;1,115668950573635
2008-06-01;23,4573;-4,98903063251177e-04;0,288129594148069046;1,098714991835461;11885329,42617133;16,2908153762023;84,12825;10,75;3724900000000;28,9460611217621;9,69994617141978e-03;0,984361789090085;3780791,48086984;15,1454439321510;100,3483058212240;2,76;1,40730e+12;27,9726940909489;1,00769969348899e-02;23,95;10,50;2,66;3,15518174708796;4,43234242020528;4,60864719240152;-3,77050763470166e-04;0,114353202745375859;3,33148651928419;7,84;7,99;0,973367030813201;1,145371444051271
2008-07-01;23,4456;4,71241333637704e-02;0,303383094658154384;1,137896018013315;12397231,29999975;16,3329837233860;84,55730;11,00;3807200000000;28,9679151267533;5,09995156204957e-03;0,975344121910106;3698181,99999936;15,1233519055103;100,8752358917800;2,79;1,41770e+12;27,9800569560700;5,25101112812743e-03;22,94;10,75;2,76;3,15468284402471;4,43742941106167;4,61388446504369;-1,51059566077860e-04;0,162551896103208748;3,33113789800672;7,99;8,21;0,987858170683314;1,209631817875689
2008-08-01;24,5769;2,68765939107918e-02;0,250359145999712318;1,093504097109887;12211133,77176085;16,3178586977761;84,86171;11,00;3887400000000;28,9887616696304;3,60004399383618e-03;0,969740052297823;3751144,87251834;15,1375716506905;100,4725861076650;2,79;1,40130e+12;27,9684214931226;-3,99156225564579e-03;20,65;11,00;2,79;3,20180697738848;4,44102299040783;4,60988491524114;7,59160624948196e-03;0,123764044812064378;3,37066890222179;8,21;8,21;1,020340176507794;1,180287047085647
2008-09-01;25,2464;5,00824881419977e-02;0,175582430661347821;1,066781219048783;11930249,22744395;16,2945876846726;85,54060;11,00;3904200000000;28,9930740126754;7,99995663533060e-03;0,950676467878314;3708143,18497593;15,1260418200723;100,3336306582500;3,59;1,44150e+12;27,9967053540249;-1,38301854066036e-03;39,39;11,00;2,79;3,22868357129927;4,44899111703650;4,60850093944764;9,38297517599096e-03;0,116104751170469034;3,38819339371041;8,21;7,41;0,996368658650535;1,168545864600386
2008-10-01;26,5430;3,92670809601214e-02;0,090211114913951285;1,019841945626366;11405651,00000079;16,2496194922997;86,31902;11,00;3962200000000;29,0078205424866;9,10000631279173e-03;0,954587379105559;3698359,99999948;15,1234000361097;99,3201272153190;4,32;1,46260e+12;28,0112367897833;-1,01013332845806e-02;59,89;11,00;3,59;3,27876605944127;4,45804996778071;4,59834824150220;1,92013395973724e-02;0,065254566520807522;3,41906433316276;7,41;6,68;0,996583752703376;1,126219456189904
2008-11-01;27,6060;6,22946449555455e-02;0,077075743920211437;0,904390259850538;10420860,72117141;16,1593201936776;87,03547;12,00;3793100000000;28,9642047426432;8,30002472224556e-03;0,955873500249312;3647479,23489357;15,1095468663933;97,4178592147412;2,36;1,51370e+12;28,0455781007149;-1,91528953285957e-02;55,84;11,00;4,32;3,31803314040139;4,46631573671648;4,57900955333445;2,74529200508412e-02;-0,051483240398773278;3,43072695701936;6,68;9,64;0,918626641928238;1,049773327284305
