date;in_exchange;in_exchange_rate_h1;in_exchange_rate_h12;in_gap;in_gdp;in_gdp_log;in_inflation;in_interest;in_m1;in_m1_log;in_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;in_interest_lag;us_interest_lag;in_exchange_log;in_inflation_log;us_inflation_log;diff_inflation_rate;diff_gap;real_exchange_rate;diff_interest_lag;diff_interest;diff_m1;diff_gdp
2007-03-01;43,5950;-0,054201037617098269;-8,64380810959253e-02;0,928961074453366;12514538,0710185;16,3424015721403;60,5461079931588;6,0000;9,679250e+12;29,9010055348765;-0,007812499999999223;1,032846171518814;3603988,39864786;15,0975516786841;94,1741895985196;5,30;1,37840e+12;27,9519445221601;9,10569585108489e-03;14,64;6,0000;5,31;3,77494246487978;4,10340519036358;4,54514614826919;-1,69181958510841e-02;-0,103885097065448129;4,21668342278539;0,6900;0,7000;1,949061012716381;1,24484989345628
2007-04-01;41,2950;-0,013653753500074917;-2,04275955230808e-02;0,887566059398934;11068200,0000028;16,2195866898380;61,0228490009789;6,0000;9,327990e+12;29,8640406734949;0,007874015748030816;1,023920567590291;3613881,99999977;15,1002930987988;94,7859604550218;5,31;1,39230e+12;27,9619781718617;6,49616268650965e-03;14,22;6,0000;5,30;3,72074142726268;4,11124836782460;4,55162130182760;1,37785306152116e-03;-0,136354508191357304;4,16111436126567;0,7000;0,6900;1,902062501633292;1,11929359103921
2007-05-01;40,7350;0,000490857783815635;4,44144048304391e-02;0,904108334319266;11622909,3882038;16,2684886556911;61,4995900087990;6,0000;9,228820e+12;29,8533523122836;0,007812499999999112;1,017105542228008;3645298,13274805;15,1089487123292;95,3651707936741;5,31;1,38560e+12;27,9571543747546;6,11071867470447e-03;13,05;6,0000;5,31;3,70708767376261;4,11903050826666;4,55771342577393;1,70178132529464e-03;-0,112997207908742348;4,14577059126987;0,6900;0,6900;1,896197937528992;1,15953994336190
2007-06-01;40,7550;-0,008130126083250477;5,24581168838436e-02;0,863789376296764;11553458,5851677;16,2624953947108;61,9763310166191;6,0000;9,410020e+12;29,8727961949221;0,007751937984495472;1,026585956843471;3719950,09516500;15,1292208108811;95,5499861273850;5,33;1,37080e+12;27,9464156269469;1,93797517660577e-03;16,23;6,0000;5,31;3,70757853154642;4,12675255436057;4,55964952549930;5,81396280788971e-03;-0,162796580546707093;4,14047550268516;0,6900;0,6700;1,926380567975222;1,13327458382963
2007-07-01;40,4250;0,013025497504394856;4,97026669923342e-02;0,828116850150215;11307200,0000002;16,2409502489187;62,9298130322595;6,0000;9,464090e+12;29,8785257522805;0,015384615384617106;1,012611944178304;3637993,00000004;15,1069427139242;95,5256803887084;5,32;1,36860e+12;27,9448094354648;-2,54377207801970e-04;23,52;6,0000;5,33;3,69944840546317;4,14202002649136;4,55939511593213;1,56389925924191e-02;-0,184495094028088391;4,11682349490394;0,6700;0,6800;1,933716316815655;1,13400753499452
2007-08-01;40,9550;-0,030241491575422774;6,68173900066225e-02;0,803351199740075;11548775,3262742;16,2620899569530;63,4065540400796;6,0000;9,319340e+12;29,8631129266679;0,007575757575756681;1,013409931595904;3720461,12675551;15,1293581773723;95,3504956306995;5,49;1,37280e+12;27,9478735656801;-1,83390222708746e-03;23,38;6,0000;5,32;3,71247390296757;4,14956723212674;4,55755953004760;9,40965980284414e-03;-0,210058731855828795;4,12046620088842;0,6800;0,5100;1,915239360987762;1,13273177958072
2007-09-01;39,7350;-0,010499116113176665;1,66531254396812e-01;0,827395281770848;12029520,7269162;16,3028742473331;63,4065540400796;6,0000;9,835110e+12;29,9169797522520;0,000000000000000000;1,019961648704971;3749602,51317866;15,1371603958429;95,6132727677128;5,46;1,35630e+12;27,9357815199151;2,75590740535914e-03;18,00;6,0000;5,49;3,68223241139214;4,14956723212674;4,56031164690281;-2,75590740535914e-03;-0,192566366934122879;4,09297682616822;0,5100;0,5400;1,981198232336933;1,16571385149027
2007-10-01;39,3200;0,008987971133506800;2,25074544342700e-01;0,872574753713575;12985899,9999960;16,3793747114200;63,8832950478997;6,0000;9,681950e+12;29,9012844432104;0,007518796992480592;1,018773256549920;3740350,00000013;15,1346897478998;95,8178078516708;5,08;1,36940e+12;27,9453938036334;2,13919132812146e-03;18,53;6,0000;5,46;3,67173329527897;4,15705790385590;4,56244855341902;5,37960566435913e-03;-0,146198502836345723;4,07712394484209;0,5400;0,9200;1,955890639577074;1,24468496352012
2007-11-01;39,6750;-0,006574811900601052;2,28096608066725e-01;0,850541450145643;12591339,0744489;16,3485197605274;63,8832950478997;6,0000;1,012568e+13;29,9460958871598;0,000000000000000000;1,025629148488001;3720740,38230764;15,1294332339480;96,3869290157781;4,97;1,37050e+12;27,9461967526893;5,93961787341568e-03;22,87;6,0000;5,08;3,68072126641247;4,15705790385590;4,56837060130056;-5,93961787341568e-03;-0,175087698342358156;4,09203396385713;0,9200;1,0300;1,999899134470564;1,21908652657939
2007-12-01;39,4150;-0,000507549814220187;2,06489077674642e-01;0,896301921989666;13635808,2725463;16,4282098517529;63,8832950478997;6,0000;1,023956e+13;29,9572797658667;0,000000000000000000;1,022285109978095;3689586,05998508;15,1210248308584;96,3222665789214;5,02;1,39490e+12;27,9638438440446;-6,70863129648036e-04;22,50;6,0000;4,97;3,67414645451187;4,15705790385590;4,56769951304155;6,70863129648036e-04;-0,125983187988428891;4,08478806369752;1,0300;0,9800;1,993435921822126;1,30718502089451
2008-01-01;39,3950;0,013363789403424420;2,18691467384759e-01;0,875615597318001;13639299,9999984;16,4284658894145;63,8832950478997;6,0000;1,052809e+13;29,9850680391072;0,000000000000000000;1,010076444681629;3657486,99999958;15,1122868575296;96,8010437709666;3,84;1,37590e+12;27,9501291783802;4,97057647260535e-03;26,20;6,0000;5,02;3,67363890469765;4,15705790385590;4,57265777698232;-4,97057647260535e-03;-0,134460847363628289;4,08923877782407;0,9800;2,1600;2,034938860727010;1,31617903188489
2008-02-01;39,9250;0,001501689682777307;2,39416191610803e-01;0,901443388515978;13527032,1271472;16,4202006211071;64,3600360557199;6,0000;1,068468e+13;29,9998320557252;0,007462686567164978;0,996016103088136;3679956,31293157;15,1184114385887;97,0821648616980;3,06;1,36590e+12;27,9428346679553;2,90411218495268e-03;26,54;6,0000;3,84;3,68700269410108;4,16449288234342;4,57555768038004;4,55857438221230e-03;-0,094572714572157657;4,09806749213770;2,1600;2,9400;2,056997387769965;1,30178918251845
2008-03-01;39,9850;0,011809447955746233;2,42242235642395e-01;0,986501088536541;14623794,2276457;16,4981605017104;65,3135180713602;6,0000;1,155810e+13;30,0784076058026;0,014814814814815058;0,992721527224624;3717700,60405752;15,1286159179473;97,9236937385207;2,79;1,40110e+12;27,9682787583236;8,66821293099029e-03;25,61;6,0000;3,06;3,68850438378385;4,17919902973311;4,58418854005543;6,14660188382476e-03;-0,006220438688082863;4,09349389410617;2,9400;3,2100;2,110128847479029;1,36954458376309
2008-04-01;40,4600;0,051188246853445030;2,16199078961399e-01;0,938395628290015;13102000,0000024;16,3882754482741;65,7902590791803;6,0000;1,109212e+13;30,0372560622316;0,007299270072991915;0,988262514371412;3715835,00000058;15,1281139753468;98,5175792401476;2,85;1,40660e+12;27,9721965608203;6,06477838971964e-03;20,79;6,0000;2,79;3,70031383173960;4,18647178906219;4,59023500169739;1,23449168327228e-03;-0,049866886081396222;4,10407704437480;3,2100;3,1500;2,065059501411234;1,26016147292736
2008-05-01;42,5850;0,008534569837220118;1,04796778062740e-01;0,944035894046442;13459122,6280144;16,4151676964021;66,2670000870005;6,0000;1,114093e+13;30,0416468298875;0,007246376811594901;0,974048215633194;3722584,74821464;15,1299288097592;99,3471845470534;2,66;1,39650e+12;27,9649902223316;8,42088603175628e-03;17,83;6,0000;2,85;3,75150207859304;4,19369203703568;4,59862062986506;-1,17450922016138e-03;-0,030012321586752266;4,15643067142242;3,1500;3,3400;2,076656607555879;1,28523888664288
2008-06-01;42,9500;-0,010885575974759920;1,08661232259508e-01;0,959729142670412;13896787,1607439;16,4471682318692;66,7437410948206;6,0000;1,108141e+13;30,0362900454690;0,007194244604316058;0,984361789090085;3780791,48086984;15,1454439321510;100,3483058212240;2,76;1,40730e+12;27,9726940909489;1,00769969348899e-02;23,95;6,0000;2,66;3,76003664843026;4,20086052651429;4,60864719240152;-2,88275233057389e-03;-0,024632646419673554;4,16782331431749;3,3400;3,2400;2,063595954520043;1,30172429971825
2008-07-01;42,4850;0,030140220518683147;1,25273902557323e-01;0,889199508235090;13423399,9999986;16,4125100106234;68,1739641182810;6,0000;1,106310e+13;30,0346363620799;0,021428571428570908;0,975344121910106;3698181,99999936;15,1233519055103;100,8752358917800;2,79;1,41770e+12;27,9800569560700;5,25101112812743e-03;22,94;6,0000;2,76;3,74915107245550;4,22206273416489;4,61388446504369;1,61775603004435e-02;-0,086144613675015913;4,14097280333430;3,2400;3,2100;2,054579406009946;1,28915810511308
2008-08-01;43,7850;0,069472372814767258;1,10179307983447e-01;0,869703200278868;13515698,3947595;16,4193624118854;69,1274461339214;6,0000;1,113439e+13;30,0410596329190;0,013986013986015289;0,969740052297823;3751144,87251834;15,1375716506905;100,4725861076650;2,79;1,40130e+12;27,9684214931226;-3,99156225564579e-03;20,65;6,0000;2,79;3,77929129297419;4,23595184632556;4,60988491524114;1,79775762416611e-02;-0,100036852018954736;4,15322436188977;3,2100;3,2100;2,072638139796464;1,28179076119499
2008-09-01;46,9350;0,048044173832710424;2,32703314228280e-02;0,925886929892273;14502888,1735850;16,4898583719414;69,6041871417415;6,0000;1,143391e+13;30,0676046174782;0,006896551724137279;0,950676467878314;3708143,18497593;15,1260418200723;100,3336306582500;3,59;1,44150e+12;27,9967053540249;-1,38301854066036e-03;39,39;6,0000;2,79;3,84876366578896;4,24282472561332;4,60850093944764;8,27957026479764e-03;-0,024789537986040666;4,21443987962327;3,2100;2,4100;2,070899263453331;1,36381655186914
2008-10-01;49,2450;0,012010034857532492;-4,75116641018243e-02;0,907756973166061;14397200,0000022;16,4825443011952;70,5576691573818;6,0000;1,132167e+13;30,0577397043244;0,013698630136986134;0,954587379105559;3698359,99999948;15,1234000361097;99,3201272153190;4,32;1,46260e+12;28,0112367897833;-1,01013332845806e-02;59,89;6,0000;3,59;3,89680783962167;4,25643037766910;4,59834824150220;2,37999634215668e-02;-0,046830405939498054;4,23872570345477;2,4100;1,6800;2,046502914541126;1,35914426508542
2008-11-01;49,8400;-0,028182342292684570;-6,97957619355423e-02;0,844979746962067;13900630,1395365;16,4474447308530;70,5576691573818;6,0000;1,118229e+13;30,0453523927344;0,000000000000000000;0,955873500249312;3647479,23489357;15,1095468663933;97,4178592147412;2,36;1,51370e+12;28,0455781007149;-1,91528953285957e-02;55,84;6,0000;4,32;3,90881787447920;4,25643037766910;4,57900955333445;1,91528953285957e-02;-0,110893753287244601;4,23139705014455;1,6800;3,6400;1,999774292019428;1,33789786445966
2008-12-01;48,4550;0,011694839895896703;-3,73197247681580e-02;0,903573761712362;14722744,8098985;16,5049041219458;70,0809281495616;6,0000;1,128675e+13;30,0546505872813;-0,006756756756757465;0,937253360797548;3582517,58339415;15,0915763468076;96,4103175567688;1,77;1,63230e+12;28,1210111791064;-1,03424738142874e-02;40,00;6,0000;2,36;3,88063553218651;4,24965069068372;4,56861322448654;3,58571705752997e-03;-0,033679599085186029;4,19959806598933;3,6400;4,2300;1,933639408174948;1,41332777513819
2009-01-01;49,0250;0,034088513629468409;-5,55698511548108e-02;0,844142304682399;14395599,9999990;16,4824331622990;70,5576691573818;6,0000;1,155722e+13;30,0783314658227;0,006802721088436048;0,925980728826132;3522116,99999962;15,0745727872479;96,8299354980727;1,02;1,58070e+12;28,0888889028298;4,35241737542058e-03;44,84;6,0000;1,77;3,89233037208241;4,25643037766910;4,57295619748744;2,45030371301547e-03;-0,081838424143732547;4,20885619190075;4,2300;4,9800;1,989442562992934;1,40786037505108
2009-02-01;50,7250;0,004327733714370119;-9,26817986822766e-02;0,836865835274036;13963308,3570641;16,4519436155496;70,5576691573818;6,0000;1,186231e+13;30,1043872628765;0,000000000000000000;0,917477553837116;3568210,55033679;15,0875747816856;97,3114642831756;1,16;1,55200e+12;28,0705655376896;4,97293303590474e-03;46,35;6,0000;1,02;3,92641888571188;4,25643037766910;4,57791680633322;-4,97293303590474e-03;-0,080611718563080137;4,24790531437599;4,9800;4,8400;2,033821725186897;1,36436883386399
2009-03-01;50,9450;-0,014233708725250427;-1,21088620676130e-01;0,937703547739991;15142957,3991758;16,5330461236994;70,5576691573818;6,0000;1,259671e+13;30,1644567846794;0,000000000000000000;0,912547184099818;3597881,73408662;15,0958558230487;97,5481012861404;1,07;1,59490e+12;28,0978321542751;2,43174845541505e-03;44,14;6,0000;1,16;3,93074661942625;4,25643037766910;4,58034560287293;-2,43174845541505e-03;0,025156363640172708;4,25466184463008;4,8400;4,9300;2,066624630404306;1,43719030065067
2009-04-01;50,2250;-0,060214054045213850;-1,22260441007360e-01;0,931276894676755;14076499,9999968;16,4600172982475;71,5111511730221;6,0000;1,255734e+13;30,1613264710998;0,013513513513513598;0,908807189783314;3598009,99999932;15,0958914728104;97,7916172717496;0,89;1,62770e+12;28,1181890913439;2,49636827778832e-03;36,50;6,0000;1,07;3,91651291070100;4,26985339800124;4,58283886039941;1,10171452357253e-02;0,022469704893440690;4,22949837309917;4,9300;5,1100;2,043137379755965;1,36412582543707
2009-05-01;47,2900;0,012399024033987960;-1,81376998260938e-02;0,929968041595715;14443451,8715813;16,4857517121397;71,9878921808422;6,0000;1,264917e+13;30,1686127163013;0,006666666666665932;0,901907039852133;3608990,84661949;15,0989387473567;98,0741141590100;0,57;1,61790e+12;28,1121501279577;2,88876383417791e-03;28,92;6,0000;0,89;3,85629885665578;4,27649794071991;4,58572345977351;3,77790283248802e-03;0,028061001743581393;4,16552437570939;5,1100;5,4300;2,056462588343550;1,38681296478304
2009-06-01;47,8800;0,005727094323055404;-2,70973395581722e-02;0,924677106289462;14605231,2144401;16,4968903248625;72,9413741964825;6,0000;1,247721e+13;30,1549248961848;0,013245033112582849;0,909181197582608;3648172,76112089;15,1097369868184;98,9165602335185;0,39;1,66170e+12;28,1388622906536;8,58989226395268e-03;26,35;6,0000;0,57;3,86869788068977;4,28965602529742;4,59427666883307;4,65514084863017e-03;0,015495908706854133;4,17331852422542;5,4300;5,6100;2,016062605531197;1,38715333804410
2009-07-01;48,1550;0,015045625944806851;-3,58332476705647e-02;0,909429824818551;14715100,0000068;16,5043847354137;76,2785612512235;6,0000;1,266324e+13;30,1697244240722;0,045751633986927720;0,910605539603347;3623203,99999966;15,1028692752199;98,7597194292279;0,35;1,65760e+12;28,1363918890116;-1,58558692215272e-03;25,92;6,0000;0,39;3,87442497501283;4,33439191913881;4,59268982353762;4,73372209090804e-02;-0,001175714784795723;4,13272287941164;5,6100;5,6500;2,033332535060616;1,40151546019379
2009-08-01;48,8850;-0,017436603745851542;-3,76223185655586e-02;0,898232929498670;15533094,3109750;16,5584834226039;77,2320432668639;6,0000;1,280116e+13;30,1805569077479;0,012500000000001510;0,911249537154155;3701710,03086082;15,1243054413495;98,9812226703752;0,30;1,65130e+12;28,1325839724154;2,24285004481040e-03;26,01;6,0000;0,35;3,88947060095763;4,34681443913737;4,59493016214875;1,02571499551911e-02;-0,013016607655484846;4,13758632396902;5,6500;5,7000;2,047972935332570;1,43417798125441
2009-09-01;48,0400;-0,022737821691941829;-6,71508673415406e-02;0,894603744816244;16399740,2845611;16,6127760563618;77,7087842746840;6,0000;1,311294e+13;30,2046206448554;0,006172839506172423;0,909945782246173;3720630,45122506;15,1294036880256;99,0431335141741;0,25;1,64100e+12;28,1263269280365;6,25480693495550e-04;25,61;6,0000;0,30;3,87203399721178;4,35296830471175;4,59555544731073;5,54735881267687e-03;-0,015342037429929123;4,11462113981076;5,7000;5,7500;2,078293716818877;1,48337236833614
2009-10-01;46,9600;-0,010274062976185494;-5,29085136906198e-02;0,870209374507732;16708099,9999966;16,6314041897379;78,6622662903244;6,0000;1,312408e+13;30,2054698267114;0,012269938650308010;0,919153767660028;3734737,99999999;15,1331882268329;99,1385220735088;0,24;1,66430e+12;28,1404257305391;9,63101185818660e-04;30,69;6,0000;0,25;3,84929617551984;4,36516357780557;4,59651808501216;1,13068374644893e-02;-0,048944393152295373;4,08065068272644;5,7500;5,7600;2,065044096172262;1,49821596290497
2009-11-01;46,4800;0,004293694874699661;-9,51152868997385e-03;0,911987108975720;16757026,8505925;16,6343282417324;80,0924893137847;6,0000;1,309467e+13;30,2032263931125;0,018181818181816300;0,917161471307221;3695848,27103056;15,1227206586907;99,2086876964809;0,21;1,68310e+12;28,1516584470785;7,07753368766939e-04;24,51;6,0000;0,24;3,83902211254366;4,38318208330824;4,59722558804163;1,74740648130494e-02;-0,005174362331501259;4,05306561727704;5,7600;5,7900;2,051567946033966;1,51160758304168
2009-12-01;46,6800;-0,006555286490756096;-4,08844786203035e-02;0,975571302906940;18044770,0627256;16,7083664535409;80,5692303216049;6,0000;1,330955e+13;30,2195029385980;0,005952380952381819;0,910270565326655;3635227,41520404;15,1061822296349;99,0339615373150;0,22;1,72440e+12;28,1759002798194;-1,76119816946330e-03;21,68;6,0000;0,21;3,84331580741836;4,38911681882806;4,59546283713929;7,71357912184512e-03;0,065300737580284984;4,04966182572958;5,7900;5,7800;2,043602658778592;1,60218422390602
2010-01-01;46,3750;-0,003023433897997307;-9,20667212590320e-03;0,959411723643400;18148199,9999975;16,7140819402033;81,9994533450653;6,0000;1,373622e+13;30,2510572557030;0,017751479289940253;0,904739101266138;3602417,99999998;15,0971158446259;99,3724074834159;0,20;1,67420e+12;28,1463565551724;3,41747357014888e-03;24,62;6,0000;0,22;3,83676052092760;4,40671258071844;4,59887448441699;1,43340057197914e-02;0,054672622377262003;4,02892242462616;5,7800;5,8000;2,104700700530607;1,61696609557736
2010-02-01;46,2350;-0,024079088279483685;-2,30825759897448e-02;0,948033639770820;17530805,0017695;16,6794701772218;81,0459713294250;6,0000;1,396381e+13;30,2674900986623;-0,011627906976744318;0,900767945150143;3643910,44199556;15,1085679602201;99,3971718209355;0,19;1,68520e+12;28,1529053670513;2,49207382076788e-04;19,50;6,0000;0,20;3,83373708702960;4,39501654095525;4,59912366075207;-1,18771143588211e-02;0,047265694620677090;4,03784420682642;5,8000;5,8100;2,114584731611000;1,57090221700170
2010-03-01;45,1350;-0,015405529056479850;-1,08036914276104e-02;1,030469907800233;18801457,9491560;16,7494449752803;81,0459713294250;6,0000;1,489268e+13;30,3318909329970;0,000000000000000000;0,913915048202856;3726151,90783828;15,1308865989955;99,8053247911655;0,23;1,72950e+12;28,1788534653236;4,10628353657083e-03;17,59;6,0000;0,19;3,80965799875012;4,39501654095525;4,60322153651501;-4,10628353657083e-03;0,116554859597377214;4,01786299430988;5,8100;5,7700;2,153037467673361;1,61855837628486
2010-04-01;44,4450;0,043908687136052116;-1,46355218919059e-03;0,967929202947439;17137399,9999980;16,6567737676787;81,0459713294250;6,0000;1,455696e+13;30,3090903456884;0,000000000000000000;0,919194430952830;3755369,99999922;15,1386973736122;99,9786751538026;0,30;1,71600e+12;28,1710171169943;1,73688491069801e-03;22,05;6,0000;0,23;3,79425246969364;4,39501654095525;4,60495691478543;-1,73688491069801e-03;0,048734771994608961;4,00419284352382;5,7700;5,7000;2,138073228694061;1,51807639406658
2010-06-01;46,6000;-0,003008813789337150;-4,11797122847566e-02;0,972098670986970;17054336,8592223;16,6519150905942;82,9529353607056;6,0000;1,486650e+13;30,3301314754613;0,011627906976744207;0,934177408297580;3849372,55940384;15,1634207213992;99,9584968047126;0,52;1,73230e+12;28,1804711212313;-9,76267084673688e-04;34,54;6,0000;0,45;3,84160054113160;4,41827340311951;4,60475506788562;1,26041740614179e-02;0,037921262689389557;4,02808220589771;5,5500;5,4800;2,149660354229976;1,48849436919494
2010-07-01;46,4600;0,013256555049812935;-5,08787621970410e-02;1,005741322051248;17558000,0000050;16,6810202444686;84,8598993919862;6,0000;1,512654e+13;30,3474719328442;0,022988505747126631;0,928910336352495;3793867,00000007;15,1488963735121;99,9795923514885;0,41;1,71840e+12;28,1724147412610;2,11043057371407e-04;23,50;6,0000;0,52;3,83859172734226;4,44100165419707;4,60496608867654;2,27774626897552e-02;0,076830985698753240;4,00255616182173;5,4800;5,5900;2,175057191583193;1,53212387095646
2010-08-01;47,0800;-0,046965152521833531;-2,27939277036957e-02;0,943928341853403;17760032,7621241;16,6924611402408;84,8598993919862;6,0000;1,504861e+13;30,3423067440541;0,000000000000000000;0,933011330715647;3869752,41998651;15,1687010887958;100,1176306032180;0,32;1,73960e+12;28,1846763176699;1,38066427840799e-03;26,05;6,0000;0,41;3,85184828239208;4,44100165419707;4,60634580071440;-1,38066427840799e-03;0,010917011137755561;4,01719242890941;5,5900;5,6800;2,157630426384216;1,52376005144495
2010-09-01;44,9200;-0,008495468041020970;8,54115152275385e-02;0,965165826826999;19027770,7500071;16,7614100884276;85,3366403998064;6,0000;1,519831e+13;30,3522053533888;0,005617977528090456;0,943031187325295;3882132,63121011;15,1718952078179;100,1758726562730;0,28;1,74140e+12;28,1857105033409;5,81736230712560e-04;23,70;6,0000;0,32;3,80488312987024;4,44660390974574;4,60692736780219;5,03624129737790e-03;0,022134639501703468;3,96520658792669;5,6800;5,7200;2,166494850047904;1,58951488060977
2010-10-01;44,5400;0,033122922024460433;9,28374349229206e-02;1,027532236586081;20094699,9999951;16,8159666566669;86,2901224154467;6,0000;1,574408e+13;30,3874855375263;0,011173184357541999;0,949116283816243;3897314,99999952;15,1757984124628;100,3006115415570;0,27;1,76740e+12;28,2005306560303;1,24519888847896e-03;21,20;6,0000;0,28;3,79638766182922;4,45771513517081;4,60817179207350;9,92798546906304e-03;0,078415952769838704;3,94684431873191;5,7200;5,7300;2,186954881496032;1,64016824420410
2010-11-01;46,0400;-0,027079255055630025;1,24901188066251e-01;0,975301128255830;19626015,0274114;16,7923665414372;86,7668634232668;6,0000;1,586046e+13;30,3948503354978;0,005524861878452469;0,950646753121712;3842594,90020974;15,1616584516071;100,3428026351090;0,27;1,82870e+12;28,2346264478270;4,20646423820781e-04;23,54;6,0000;0,27;3,82951058385368;4,46322479098178;4,60859235005042;5,10421545463169e-03;0,024654375134117501;3,97487814292232;5,7300;5,7300;2,160223887670753;1,63070808983015
2010-12-01;44,8100;0,025122520003644233;1,72754251587734e-01;1,014737027011540;21481829,0734622;16,8827179763755;88,1970864467272;6,0000;1,591773e+13;30,3984546982385;0,016483516483515981;0,953588853810530;3801412,68554335;15,1508833149647;100,5152358000600;0,30;1,87140e+12;28,2577079297882;1,71844078920191e-03;17,75;6,0000;0,27;3,80243132879805;4,47957392898331;4,61030931600961;1,47650756943141e-02;0,061148173201009626;3,93316671582435;5,7300;5,7000;2,140746768450235;1,73183466141076
2011-01-01;45,9500;-0,016899337761838940;7,80989096186064e-02;0,998561687347778;21692700,0000007;16,8924863563837;89,6273094701877;6,0000;1,566507e+13;30,3824545088832;0,016216216216216939;0,955300128747917;3764834,99999973;15,1412145935545;100,9940129921050;0,29;1,85560e+12;28,2492292098240;4,76323005397283e-03;19,53;6,0000;0,30;3,82755384880170;4,49566006673493;4,61506123777840;1,14529861622441e-02;0,043261558599861805;3,94695501984516;5,7000;5,7100;2,133225299059202;1,75127176282920
2011-02-01;45,1800;-0,011800203717349245;7,99568933878572e-02;1,003089123576634;20992895,4978734;16,8596946288230;88,1970864467272;6,0000;1,587773e+13;30,3959386144264;-0,015957446808511300;0,948321000662028;3811358,91838780;15,1534963550036;101,4920513355540;0,28;1,85870e+12;28,2508984345607;4,93136502544878e-03;18,35;6,0000;0,29;3,81065451103986;4,47957392898331;4,61998048345031;-2,08888118339601e-02;0,054768122914605533;3,95106106550686;5,7100;5,7200;2,145040179865635;1,70619827381942
