date;cn_exchange;cn_exchange_rate_h1;cn_exchange_rate_h12;cn_gap;cn_gdp;cn_gdp_log;cn_inflation;cn_interest;cn_m1;cn_m1_log;cn_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;cn_interest_lag;us_interest_lag;cn_exchange_log;cn_inflation_log;us_inflation_log
2008-02-01;7,1058;-1,22905942250831e-02;-3,84306850223026e-02;1,101636271296266;7190190,34683635;15,7882282031766;77,17652;4,14;15017790000000;30,3402566142883;0,025999859879163756;0,996016103088136;3679956,31293157;15,1184114385887;97,0821648616980;3,06;1,36590e+12;27,9428346679553;2,90411218495268e-03;26,54;4,14;3,84;1,96091135197337;4,34609526569152;4,57555768038004
2008-03-01;7,0190;-2,68203767255515e-03;-2,64326210396195e-02;1,143150185005508;7708906,47677429;15,8578869036742;76,63628;4,14;15086750000000;30,3448379910918;-0,007000056493866258;0,992721527224624;3717700,60405752;15,1286159179473;97,9236937385207;2,79;1,40110e+12;27,9682787583236;8,66821293099029e-03;25,61;4,14;3,06;1,94862075774828;4,33907059386244;4,58418854005543
2008-04-01;7,0002;-7,60001937389365e-03;-2,53463790047057e-02;1,121249734497693;7871179,99999934;15,8787185456218;76,71292;4,14;15168140000000;30,3502182913564;0,001000048540978238;0,988262514371412;3715835,00000058;15,1281139753468;98,5175792401476;2,85;1,40660e+12;27,9721965608203;6,06477838971964e-03;20,79;4,14;2,79;1,94593872007573;4,34007014268801;4,59023500169739
2008-05-01;6,9472;-1,27624629061796e-02;-1,66626979200670e-02;1,114784789801852;8046410,13519346;15,9007366039926;76,40607;4,14;15334480000000;30,3611250035622;-0,003999978100168722;0,974048215633194;3722584,74821464;15,1299288097592;99,3471845470534;2,66;1,39650e+12;27,9649902223316;8,42088603175628e-03;17,83;4,14;2,85;1,93833870070184;4,33606214327825;4,59862062986506
2008-06-01;6,8591;-2,96396014883893e-03;-3,97341841885113e-03;1,111477974838618;8197744,16417977;15,9193695724577;76,25326;4,14;15482020000000;30,3707004665330;-0,001999971991754057;0,984361789090085;3780791,48086984;15,1454439321510;100,3483058212240;2,76;1,40730e+12;27,9726940909489;1,00769969348899e-02;23,95;4,14;2,66;1,92557623779566;4,33406016867195;4,60864719240152
2008-07-01;6,8388;-6,28963036246377e-04;-9,50911117582720e-04;1,114270646444229;8246009,99999953;15,9252400049574;76,32951;4,14;15499240000000;30,3718121063936;0,000999957247729499;0,975344121910106;3698181,99999936;15,1233519055103;100,8752358917800;2,79;1,41770e+12;27,9800569560700;5,25101112812743e-03;22,94;4,14;2,76;1,92261227764682;4,33505962629547;4,61388446504369
2008-08-01;6,8345;-2,37314068951799e-03;-4,82960999311333e-04;1,105064223339765;8475213,05796902;15,9526563504982;76,25318;4,14;15688990000000;30,3839803083899;-0,001000006419535460;0,969740052297823;3751144,87251834;15,1375716506905;100,4725861076650;2,79;1,40130e+12;27,9684214931226;-3,99156225564579e-03;20,65;4,14;2,79;1,92198331461057;4,33405911953593;4,60988491524114
2008-09-01;6,8183;1,09937639791458e-03;1,56807605789955e-03;1,091646158245862;8743874,76834437;15,9838639867259;76,25318;4,14;15574900000000;30,3766817600357;0,000000000000000000;0,950676467878314;3708143,18497593;15,1260418200723;100,3336306582500;3,59;1,44150e+12;27,9967053540249;-1,38301854066036e-03;39,39;4,14;2,79;1,91961017392105;4,33405911953593;4,60850093944764
2008-10-01;6,8258;1,33228917200978e-03;3,36900083017122e-04;1,090539460951439;8869899,99999956;15,9981740802650;76,02442;4,14;15719440000000;30,3859192788854;-0,003000006032535252;0,954587379105559;3698359,99999948;15,1234000361097;99,3201272153190;4,32;1,46260e+12;28,0112367897833;-1,01013332845806e-02;59,89;4,14;3,59;1,92070955031897;4,33105460446494;4,59834824150220
2008-11-01;6,8349;-4,38933391928575e-05;-1,12720603937855e-03;1,031132131745141;8083781,05580920;15,9053702734933;75,41623;3,06;15782660000000;30,3899329849477;-0,007999929496338209;0,955873500249312;3647479,23489357;15,1095468663933;97,4178592147412;2,36;1,51370e+12;28,0455781007149;-1,91528953285957e-02;55,84;4,14;4,32;1,92204183949098;4,32302250383991;4,57900955333445
2008-12-01;6,8346;4,97345065325394e-04;-9,36850494495989e-04;0,987330493053919;7542980,69862629;15,8361279799867;75,26540;2,79;16621713000000;30,4417309686367;-0,001999967381026591;0,937253360797548;3582517,58339415;15,0915763468076;96,4103175567688;1,77;1,63230e+12;28,1210111791064;-1,03424738142874e-02;40,00;3,06;2,36;1,92199794615178;4,32102053385358;4,56861322448654
2009-01-01;6,8380;-1,46242660448159e-05;-1,60995278096632e-03;0,968006976327131;7397919,99999919;15,8167094375825;75,94279;2,79;16521434000000;30,4356796841282;0,009000018600844539;0,925980728826132;3522116,99999962;15,0745727872479;96,8299354980727;1,02;1,58070e+12;28,0888889028298;4,35241737542058e-03;44,84;2,79;1,77;1,92249529121711;4,32998029365999;4,57295619748744
2009-02-01;6,8379;-2,92530242399947e-04;-1,60997634447968e-03;1,031516819539329;7825259,64543446;15,8728674753652;75,94279;2,79;16614960000000;30,4413246102691;0,000000000000000000;0,917477553837116;3568210,55033679;15,0875747816856;97,3114642831756;1,16;1,55200e+12;28,0705655376896;4,97293303590474e-03;46,35;2,79;1,02;1,92248066695106;4,32998029365999;4,57791680633322
2009-03-01;6,8359;-1,59579563764134e-03;-1,40533758545147e-03;1,027336195506158;8038686,16607356;15,8997762156220;75,71496;2,79;17654110000000;30,5019897333897;-0,003000021463525293;0,912547184099818;3597881,73408662;15,0958558230487;97,5481012861404;1,07;1,59490e+12;28,0978321542751;2,43174845541505e-03;44,14;2,79;1,16;1,92218813670866;4,32697576311158;4,58034560287293
2009-04-01;6,8250;1,08366171074503e-03;1,90458052189868e-04;1,025417533535374;8386579,99999938;15,9421433672117;75,56353;2,79;17821357000000;30,5114186854647;-0,002000001056594480;0,908807189783314;3598009,99999932;15,0958914728104;97,7916172717496;0,89;1,62770e+12;28,1181890913439;2,49636827778832e-03;36,50;2,79;1,07;1,92059234107102;4,32497375938219;4,58283886039941
2009-05-01;6,8324;-7,31834049636504e-05;-6,58843533857700e-04;1,006254662306414;8620377,88372701;15,9696394796984;75,33684;2,79;18202558000000;30,5325832495857;-0,002999992192000644;0,901907039852133;3608990,84661949;15,0989387473567;98,0741141590100;0,57;1,61790e+12;28,1121501279577;2,88876383417791e-03;28,92;2,79;0,89;1,92167600278177;4,32196925819339;4,58572345977351
